50.13
120.01
68.74
76.66
0.00
0.00
0.00
1.28
0.55
0.00
10.05
14.22
31.53
22.01
28.76
12.15
1.07
0.00
0.00
0.00
0.44
2.89
40.43
39.77
232.18
93.62
43.93
17.12
3.53
0.00
0.00
0.00
0.33
0.00
0.00
3.96
85.95
142.84
133.73
13.48
1.07
2.32
0.00
1.07
0.00
3.31
400.75
108.82
25.44
88.76
61.57
32.81
3.42
2.43
0.00
0.00
0.00
0.00
55.34
80.17
182.26
158.71
93.43
23.97
2.89
0.00
0.11
0.53
0.00
0.00
5.19
29.08
122.18
28.52
24.37
5.08
0.00
0.00
0.53
0.00
0.00
1.50
0.77
0.64
30.25
21.37
46.50
32.03
3.96
0.00
0.00
0.00
0.00
0.00
0.00
3.53
17.53
120.24
67.56
29.38
0.64
0.00
0.00
0.00
0.00
0.00
0.00
0.00
7.59
4.73
14.54
2.98
0.96
1.66
0.00
0.00
0.00
0.00
16.90
110.85
82.42
41.90
89.47
12.92
2.78
4.31
0.00
0.00
0.00
0.00
2.32
3.10
6.84
3.31
1.82
1.55
0.32
0.00
0.00
0.00
0.00
0.00
2.76
12.19
74.19
27.10
64.78
13.14
3.96
0.22
0.00
2.35
0.00
0.64
6.85
10.26
53.02
109.71
44.79
28.94
3.31
0.00
0.00
0.00
0.00
0.00
2.10
6.41
18.17
10.18
129.13
9.06
1.82
0.00
0.00
0.00
0.00
0.00
5.74
5.13
32.39
46.05
27.47
12.70
2.03
0.00
0.00
0.00
0.00
0.00
12.04
7.06
130.74
145.10
146.34
21.21
2.78
0.00
0.00
3.85
7.18
1.50
13.26
23.95
304.02
118.23
35.92
16.46
0.00
0.99
0.00
0.00
0.00
0.00
24.85
18.17
19.78
160.72
225.23
44.07
2.35
0.00
0.00
0.00
0.11
4.92
1.55
7.59
242.66
153.92
112.35
22.53
3.63
0.55
0.00
0.00
0.00
0.75
0.00
4.06
82.20
208.42
229.51
51.47
3.63
0.00
0.11
0.53
0.00
0.86
1.22
3.85
10.37
115.16
160.77
52.58
5.34
0.33
4.60
0.43
0.00
0.43
46.28
23.73
49.07
45.21
95.99
19.77
7.59
0.00
0.00
0.53
0.00
0.00
0.00
3.85
58.05
90.96
37.41
15.69
0.43
0.00
1.39
0.53
0.00
0.00
0.00
2.14
22.34
54.09
49.92
18.89
0.00
0.00
0.00
0.00
1.88
0.00
1.66
10.05
66.38
90.66
124.11
25.30
0.53
0.44
0.00
0.00
0.00
0.96
8.40
5.77
49.92
48.29
98.77
27.28
3.10
0.00
0.00
0.00
0.00
0.00
3.53
4.28
192.42
56.68
63.39
9.06
0.21
0.00
0.00
0.43
0.00
0.00
0.00
6.52
14.22
36.93
66.92
23.31
0.00
0.00
0.43
0.00
0.00
0.00
21.21
16.25
24.69
43.67
26.62
10.27
11.12
0.22
0.00
0.00
0.00
0.00
0.00
7.91
54.20
226.64
43.51
58.88
5.34
0.00
0.43
0.00
0.11
0.00
9.72
38.06
152.97
243.74
112.46
123.72
1.92
0.00
0.00
0.00
0.00
0.64
2.87
55.05
111.28
117.17
97.49
2.87
9.41
3.09
0.00
0.64
0.00
0.43
0.77
9.41
57.08
20.47
25.87
22.75
0.21
0.00
0.00
0.00
0.11
0.21
5.85
3.31
17.53
120.13
297.50
60.42
2.24
0.00
0.53
0.64
0.44
0.00
2.21
1.92
4.17
51.88
14.32
40.21
0.00
0.33
0.64
0.00
0.00
0.00
0.00
0.96
224.06
82.49
205.14
22.20
5.45
2.10
0.43
0.00
0.44
0.00
6.85
10.80
72.69
60.60
59.86
20.21
3.21
3.31
1.82
0.00
0.00
0.32
0.00
1.39
51.42
229.13
44.04
13.48
2.46
0.22
0.00
0.00
0.44
1.71
6.19
4.38
263.93
229.23
342.82
52.69
14.64
8.17
4.06
3.31
0.99
2.89
0.22
57.51
158.32
45.57
68.63
29.82
4.38
0.11
0.00
0.21
0.22
0.00
10.83
24.91
76.43
75.27
142.92
11.93
0.00
0.00
0.00
0.00
0.00
0.00
0.00
17.96
